,time,ctwl/nm,transmissionDepth/dB,reflection/%,n_ac,n_dc
168,2022-07-11 22:39:47,1547.824,1.8230000000000004,34.2796,0.00013583052501886753,
169,2022-07-11 22:41:16,1547.8192,1.0370000000000026,21.241,0.00013583010379105345,
170,2022-07-11 22:42:44,1547.8288,1.8489999999999966,34.6719,0.0001358309462466816,
171,2022-07-11 22:44:13,1547.8163,1.8335000000000008,34.4383,0.0001358298492992491,
172,2022-07-11 22:45:42,1547.8167,1.8525000000000027,34.7245,0.00013582988440156694,
173,2022-07-11 22:47:11,1547.8207,1.833999999999996,34.4459,0.00013583023542474535,
174,2022-07-11 22:48:40,1547.8239,1.8264999999999993,34.3326,0.00013583051624328806,
175,2022-07-11 22:50:08,1547.8221,1.850999999999999,34.702,0.0001358303582828578,
176,2022-07-11 22:51:37,1547.8235,1.2195,24.4821,0.00013583048114097022,
177,2022-07-11 22:53:06,1547.8273,1.7165000000000035,32.6481,0.0001358308146129897,
178,2022-07-11 22:54:35,1547.826,1.7420000000000009,33.0424,0.00013583070053045673,
179,2022-07-11 22:56:04,1547.8271,1.8505000000000003,34.6945,0.00013583079706183077,
180,2022-07-11 22:57:33,1547.8302,1.0335,21.1775,0.00013583106910479404,
181,2022-07-11 22:59:01,1547.8295,1.8334999999999972,34.4383,0.00013583100767573783,
182,2022-07-11 23:00:30,1547.8319,1.8424999999999976,34.5741,0.00013583121828964484,
183,2022-07-11 23:01:59,1547.8376,1.8515000000000015,34.7095,0.00013583171849767406,
184,2022-07-11 23:03:28,1547.8328,1.8539999999999992,34.7471,0.00013583129726985998,
185,2022-07-11 23:04:56,1547.8361,1.8719999999999963,35.017,0.00013583158686398216,
186,2022-07-11 23:06:25,1547.8461,1.8674999999999997,34.9496,0.00013583246442192817,
187,2022-07-11 23:07:54,1547.8422,1.8574999999999982,34.7996,0.00013583212217432923,
188,2022-07-11 23:09:23,1547.8467,1.6380000000000017,31.4196,0.0001358325170754049,
189,2022-07-11 23:10:52,1547.8484,1.8505000000000003,34.6945,0.00013583266626025574,
190,2022-07-11 23:12:20,1547.8492,1.8694999999999986,34.9795,0.00013583273646489144,
191,2022-07-11 23:13:49,1547.8513,1.8610000000000007,34.8522,0.00013583292075206008,
192,2022-07-11 23:15:18,1547.8547,1.8570000000000029,34.7921,0.00013583321912176172,
193,2022-07-11 23:16:47,1547.8545,1.841000000000001,34.5515,0.00013583320157060276,
194,2022-07-11 23:18:16,1547.8561,1.859499999999997,34.8297,0.00013583334197987416,
195,2022-07-11 23:19:45,1547.8602,1.1774999999999984,23.7482,0.000135833701778632,
196,2022-07-11 23:21:13,1547.8612,1.8540000000000028,34.7471,0.00013583378953442658,
197,2022-07-11 23:22:42,1547.8636,1.0509999999999984,21.4945,0.00013583400014833362,
198,2022-07-11 23:24:11,1547.865,1.8500000000000014,34.6869,0.00013583412300644608,
199,2022-07-11 23:25:40,1547.8648,1.8634999999999984,34.8897,0.00013583410545528715,
200,2022-07-11 23:27:09,1547.8716,1.863000000000003,34.8822,0.00013583470219469043,
201,2022-07-11 23:28:38,1547.8777,1.801000000000002,33.9459,0.00013583523750503745,
202,2022-07-11 23:30:06,1547.8714,1.8350000000000009,34.461,0.0001358346846435315,
203,2022-07-11 23:31:35,1547.8717,1.8739999999999988,35.0469,0.0001358347109702699,
204,2022-07-11 23:33:04,1547.8805,1.841000000000001,34.5515,0.00013583548322126235,
205,2022-07-11 23:34:33,1547.8796,1.211500000000001,24.3428,0.0001358354042410472,
206,2022-07-11 23:36:02,1547.8806,1.5395000000000039,29.8464,0.0001358354919968418,
207,2022-07-11 23:37:30,1547.8854,1.3934999999999995,27.4479,0.00013583591322465587,
208,2022-07-11 23:38:59,1547.8833,1.8505000000000003,34.6945,0.00013583572893748722,
209,2022-07-11 23:40:28,1547.8873,1.8440000000000012,34.5966,0.00013583607996066563,
210,2022-07-11 23:41:57,1547.8884,1.7905000000000015,33.786,0.0001358361764920397,
211,2022-07-11 23:43:26,1547.8867,1.8404999999999987,34.5439,0.00013583602730718886,
212,2022-07-11 23:44:55,1547.8917,0.9305000000000021,19.2858,0.00013583646608616184,
213,2022-07-11 23:46:23,1547.8924,1.8504999999999967,34.6945,0.00013583652751521808,
214,2022-07-11 23:47:52,1547.8922,1.0995000000000026,22.3664,0.00013583650996405915,
215,2022-07-11 23:49:21,1547.8945,1.8249999999999993,34.3099,0.00013583671180238675,
216,2022-07-11 23:50:50,1547.8975,1.4370000000000012,28.171,0.00013583697506977055,
217,2022-07-11 23:52:19,1547.8975,1.8329999999999984,34.4308,0.00013583697506977055,
218,2022-07-11 23:53:48,1547.8985,1.849499999999999,34.6794,0.00013583706282556515,
219,2022-07-11 23:55:17,1547.9006,1.2874999999999979,25.6553,0.0001358372471127338,
220,2022-07-11 23:56:45,1547.8994,1.8245000000000005,34.3023,0.00013583714180578026,
221,2022-07-11 23:58:14,1547.9011,1.8385000000000034,34.5138,0.0001358372909906311,
222,2022-07-11 23:59:43,1547.904,1.829499999999996,34.3779,0.0001358375454824354,
223,2022-07-12 00:01:12,1547.9021,1.8155000000000001,34.166,0.00013583737874642567,
224,2022-07-12 00:02:41,1547.9047,1.0934999999999988,22.259,0.00013583760691149166,
225,2022-07-12 00:04:10,1547.9096,1.7459999999999987,33.104,0.00013583803691488515,
226,2022-07-12 00:05:38,1547.9086,1.6294999999999966,31.2852,0.00013583794915909055,
227,2022-07-12 00:07:07,1547.9087,1.5050000000000026,29.2869,0.00013583795793467004,
228,2022-07-12 00:08:36,1547.9154,1.8299999999999983,34.3855,0.00013583854589849386,
229,2022-07-12 00:10:05,1547.912,1.8170000000000002,34.1888,0.00013583824752879222,
230,2022-07-12 00:11:34,1547.9173,1.796999999999997,33.885,0.0001358387126345036,
231,2022-07-12 00:13:03,1547.9195,1.815999999999999,34.1736,0.0001358389056972517,
232,2022-07-12 00:14:32,1547.9184,1.8004999999999995,33.9383,0.00013583880916587764,
233,2022-07-12 00:16:00,1547.9192,1.8030000000000008,33.9763,0.00013583887937051333,
234,2022-07-12 00:17:29,1547.917,0.5835000000000008,12.5721,0.0001358386863077652,
235,2022-07-12 00:18:58,1547.8716,1.8284999999999982,34.3628,0.00013583470219469043,
236,2022-07-12 00:20:27,1547.6185,1.7985000000000007,33.9078,0.0001358124912030775,
237,2022-07-12 00:21:56,1547.3243,1.8074999999999974,34.0447,0.00013578667344830658,
238,2022-07-12 00:23:25,1547.044,1.8134999999999977,34.1357,0.00013576207549908059,
239,2022-07-12 00:24:54,1546.788,1.815999999999999,34.1736,0.00013573961001566332,
240,2022-07-12 00:26:23,1546.568,1.8020000000000032,33.9611,0.00013572030374085162,
241,2022-07-12 00:27:51,1546.3517,1.8179999999999978,34.2039,0.00013570132216247991,
242,2022-07-12 00:29:20,1546.1729,1.806000000000001,34.0219,0.0001356856314264057,
243,2022-07-12 00:30:49,1546.0103,1.8064999999999998,34.0295,0.00013567136233420395,
244,2022-07-12 00:32:18,1545.8586,1.7964999999999982,33.8774,0.00013565804978016334,
245,2022-07-12 00:33:47,1545.7115,1.724499999999999,32.772,0.00013564514090277786,
246,2022-07-12 00:35:16,1545.5817,1.3034999999999997,25.9287,0.00013563375020063896,
247,2022-07-12 00:36:45,1545.4669,1.7985000000000007,33.9078,0.00013562367583541904,
248,2022-07-12 00:38:14,1545.3474,1.817499999999999,34.1963,0.0001356131890179645,
249,2022-07-12 00:39:42,1545.2361,1.7850000000000001,33.7021,0.0001356034217980257,
250,2022-07-12 00:41:12,1545.1279,1.8015000000000008,33.9535,0.0001355939266210501,
