,time,ctwl/nm,notch/dB,reflection/%,t-depth/dB,n_ac
1418,2022-07-13 05:46:30,1536.2632,,30.70,1.5925,1.348160E-7
1419,2022-07-13 05:48:00,1536.2629,,25.61,1.2850,1.348160E-7
1420,2022-07-13 05:49:30,1536.2624,,26.29,1.3245,1.348159E-7
1421,2022-07-13 05:51:00,1536.2627,,32.24,1.6900,1.348160E-7
1422,2022-07-13 05:52:30,1536.2625,,20.69,1.0065,1.348159E-7
1423,2022-07-13 05:54:00,1536.2624,,32.24,1.6905,1.348159E-7
1424,2022-07-13 05:55:30,1536.2623,,32.20,1.6875,1.348159E-7
1425,2022-07-13 05:57:01,1536.2622,,32.20,1.6875,1.348159E-7
1426,2022-07-13 05:58:31,1536.2631,,28.43,1.4525,1.348160E-7
1427,2022-07-13 06:00:01,1536.2624,,32.22,1.6890,1.348159E-7
1428,2022-07-13 06:01:31,1536.262,,12.32,0.5710,1.348159E-7
1429,2022-07-13 06:03:01,1536.2621,,32.27,1.6925,1.348159E-7
1430,2022-07-13 06:04:31,1536.2619,,21.64,1.0590,1.348159E-7
1431,2022-07-13 06:06:05,1536.2622,,21.10,1.0290,1.348159E-7
1432,2022-07-13 06:07:35,1536.2623,,32.23,1.6895,1.348159E-7
1433,2022-07-13 06:09:05,1536.2627,,32.24,1.6900,1.348160E-7
1434,2022-07-13 06:10:35,1536.2623,,25.23,1.2625,1.348159E-7
1435,2022-07-13 06:12:05,1536.2619,,32.27,1.6920,1.348159E-7
1436,2022-07-13 06:13:35,1536.2618,,32.21,1.6885,1.348159E-7
1437,2022-07-13 06:15:05,1536.2617,,32.25,1.6910,1.348159E-7
1438,2022-07-13 06:16:35,1536.262,,29.26,1.5035,1.348159E-7
1439,2022-07-13 06:18:05,1536.2618,,29.69,1.5300,1.348159E-7
1440,2022-07-13 06:19:35,1536.2615,,31.84,1.6645,1.348158E-7
1441,2022-07-13 06:21:05,1536.2618,,32.27,1.6920,1.348159E-7
1442,2022-07-13 06:22:35,1536.2616,,15.73,0.7435,1.348159E-7
1443,2022-07-13 06:24:05,1536.2613,,32.02,1.6760,1.348158E-7
1444,2022-07-13 06:25:35,1536.2611,,32.23,1.6895,1.348158E-7
1445,2022-07-13 06:27:06,1536.2606,,32.20,1.6880,1.348158E-7
1446,2022-07-13 06:28:36,1536.2609,,32.24,1.6900,1.348158E-7
1447,2022-07-13 06:30:06,1536.2611,,32.23,1.6895,1.348158E-7
1448,2022-07-13 06:31:36,1536.2585,,32.24,1.6905,1.348156E-7
1449,2022-07-13 06:33:06,1536.2584,,32.25,1.6910,1.348156E-7
1450,2022-07-13 06:34:39,1536.2606,,32.25,1.6910,1.348158E-7
1451,2022-07-13 06:36:11,1536.2608,,32.22,1.6890,1.348158E-7
1452,2022-07-13 06:37:41,1536.2608,,18.30,0.8780,1.348158E-7
1453,2022-07-13 06:39:11,1536.2616,,30.44,1.5765,1.348159E-7
1454,2022-07-13 06:40:41,1536.2609,,30.75,1.5955,1.348158E-7
1455,2022-07-13 06:42:11,1536.2607,,31.44,1.6390,1.348158E-7
1456,2022-07-13 06:43:41,1536.261,,22.20,1.0900,1.348158E-7
1457,2022-07-13 06:45:11,1536.2612,,32.20,1.6880,1.348158E-7
1458,2022-07-13 06:46:41,1536.2617,,32.24,1.6900,1.348159E-7
1459,2022-07-13 06:48:11,1536.2588,,32.21,1.6885,1.348156E-7
1460,2022-07-13 06:49:41,1536.2608,,32.21,1.6885,1.348158E-7
1461,2022-07-13 06:51:11,1536.2608,,32.26,1.6915,1.348158E-7
1462,2022-07-13 06:52:41,1536.2605,,31.91,1.6690,1.348158E-7
1463,2022-07-13 06:54:11,1536.2612,,29.19,1.4990,1.348158E-7
1464,2022-07-13 06:55:41,1536.258,,32.21,1.6885,1.348155E-7
1465,2022-07-13 06:57:12,1536.2579,,32.27,1.6925,1.348155E-7
1466,2022-07-13 06:58:42,1536.2606,,32.11,1.6820,1.348158E-7
1467,2022-07-13 07:00:12,1536.2606,,32.17,1.6860,1.348158E-7
1468,2022-07-13 07:01:42,1536.2609,,19.29,0.9305,1.348158E-7
1469,2022-07-13 07:03:12,1536.2606,,32.21,1.6885,1.348158E-7
1470,2022-07-13 07:04:42,1536.258,,32.27,1.6920,1.348155E-7
1471,2022-07-13 07:06:16,1536.2578,,32.26,1.6915,1.348155E-7
1472,2022-07-13 07:07:46,1536.2575,,30.52,1.5815,1.348155E-7
1473,2022-07-13 07:09:16,1536.2603,,17.73,0.8475,1.348157E-7
1474,2022-07-13 07:10:46,1536.2579,,31.84,1.6645,1.348155E-7
1475,2022-07-13 07:12:16,1536.2601,,30.55,1.5830,1.348157E-7
1476,2022-07-13 07:13:46,1536.2579,,32.02,1.6760,1.348155E-7
1477,2022-07-13 07:15:17,1536.258,,18.53,0.8900,1.348155E-7
1478,2022-07-13 07:16:47,1536.2579,,32.23,1.6895,1.348155E-7
1479,2022-07-13 07:18:17,1536.2575,,31.54,1.6455,1.348155E-7
1480,2022-07-13 07:19:47,1536.2573,,32.25,1.6910,1.348155E-7
1481,2022-07-13 07:21:17,1536.2574,,32.25,1.6910,1.348155E-7
1482,2022-07-13 07:22:47,1536.2574,,32.23,1.6895,1.348155E-7
1483,2022-07-13 07:24:17,1536.2581,,31.86,1.6660,1.348156E-7
1484,2022-07-13 07:25:47,1536.2579,,32.22,1.6890,1.348155E-7
1485,2022-07-13 07:27:18,1536.2571,,19.45,0.9395,1.348155E-7
1486,2022-07-13 07:28:48,1536.2569,,32.25,1.6910,1.348154E-7
1487,2022-07-13 07:30:18,1536.2564,,20.74,1.0095,1.348154E-7
1488,2022-07-13 07:31:48,1536.2539,,27.40,1.3905,1.348152E-7
1489,2022-07-13 07:33:18,1536.2539,,29.65,1.5275,1.348152E-7
1490,2022-07-13 07:34:48,1536.2565,,20.63,1.0035,1.348154E-7
1491,2022-07-13 07:36:22,1536.2567,,28.95,1.4845,1.348154E-7
1492,2022-07-13 07:37:52,1536.2566,,32.15,1.6845,1.348154E-7
1493,2022-07-13 07:39:22,1536.2569,,18.82,0.9055,1.348154E-7
1494,2022-07-13 07:40:52,1536.2567,,32.25,1.6910,1.348154E-7
1495,2022-07-13 07:42:22,1536.2715,,32.19,1.6870,1.348167E-7
1496,2022-07-13 07:43:52,1536.2685,,31.65,1.6525,1.348165E-7
1497,2022-07-13 07:45:23,1536.2683,,28.79,1.4745,1.348164E-7
1498,2022-07-13 07:46:53,1536.2683,,32.13,1.6835,1.348164E-7
1499,2022-07-13 07:48:23,1536.268,,23.14,1.1430,1.348164E-7
1500,2022-07-13 07:49:53,1536.2683,,32.20,1.6875,1.348164E-7
1501,2022-07-13 07:51:23,1536.2678,,17.61,0.8410,1.348164E-7
