,time,ctwl/nm
477,2022-07-13 13:53:21,1540.1141
478,2022-07-13 13:53:31,1540.1133
479,2022-07-13 13:53:41,1540.1133
480,2022-07-13 13:53:51,1540.1149
481,2022-07-13 13:54:01,1540.1133
482,2022-07-13 13:54:11,1540.1141
483,2022-07-13 13:54:21,1540.1133
484,2022-07-13 13:54:31,1540.1133
485,2022-07-13 13:54:41,1540.1133
486,2022-07-13 13:54:51,1540.1133
487,2022-07-13 13:55:01,1540.1133
488,2022-07-13 13:55:11,1540.1133
489,2022-07-13 13:55:21,1540.1118
490,2022-07-13 13:55:31,1540.1133
491,2022-07-13 13:55:41,1540.1126
492,2022-07-13 13:55:51,1540.1133
493,2022-07-13 13:56:01,1540.1141
494,2022-07-13 13:56:11,1540.1141
495,2022-07-13 13:56:21,1540.1126
496,2022-07-13 13:56:31,1540.1141
497,2022-07-13 13:56:41,1540.1141
498,2022-07-13 13:56:51,1540.1141
499,2022-07-13 13:57:01,1540.1141
500,2022-07-13 13:57:11,1540.1126
501,2022-07-13 13:57:21,1540.1133
502,2022-07-13 13:57:31,1540.1126
503,2022-07-13 13:57:41,1540.1126
504,2022-07-13 13:57:51,1540.1133
505,2022-07-13 13:58:01,1540.1141
506,2022-07-13 13:58:11,1540.1133
507,2022-07-13 13:58:21,1540.1149
508,2022-07-13 13:58:31,1540.1141
509,2022-07-13 13:58:41,1540.1133
510,2022-07-13 13:58:51,1540.1149
511,2022-07-13 13:59:01,1540.1141
512,2022-07-13 13:59:11,1540.1149
513,2022-07-13 13:59:21,1540.1149
514,2022-07-13 13:59:31,1540.1133
515,2022-07-13 13:59:41,1540.1149
516,2022-07-13 13:59:51,1540.1141
517,2022-07-13 14:00:01,1540.1133
518,2022-07-13 14:00:11,1540.1141
519,2022-07-13 14:00:21,1540.1149
520,2022-07-13 14:00:31,1540.1149
521,2022-07-13 14:00:41,1540.1149
522,2022-07-13 14:00:51,1540.1149
523,2022-07-13 14:01:01,1540.1149
524,2022-07-13 14:01:11,1540.1141
525,2022-07-13 14:01:21,1540.1141
526,2022-07-13 14:01:31,1540.1141
527,2022-07-13 14:01:41,1540.1149
528,2022-07-13 14:01:51,1540.1141
529,2022-07-13 14:02:01,1540.1141
530,2022-07-13 14:02:11,1540.1126
531,2022-07-13 14:02:21,1540.1126
532,2022-07-13 14:02:31,1540.1149
533,2022-07-13 14:02:41,1540.1133
534,2022-07-13 14:02:51,1540.1141
535,2022-07-13 14:03:01,1540.1126
536,2022-07-13 14:03:11,1540.1133
537,2022-07-13 14:03:21,1540.1133
538,2022-07-13 14:03:31,1540.1126
539,2022-07-13 14:03:41,1540.1126
540,2022-07-13 14:03:51,1540.1118
541,2022-07-13 14:04:01,1540.1133
542,2022-07-13 14:04:11,1540.1141
543,2022-07-13 14:04:21,1540.1133
544,2022-07-13 14:04:31,1540.1133
545,2022-07-13 14:04:41,1540.1133
546,2022-07-13 14:04:51,1540.1133
547,2022-07-13 14:05:01,1540.1126
548,2022-07-13 14:05:11,1540.1126
549,2022-07-13 14:05:21,1540.1141
550,2022-07-13 14:05:31,1540.1133
551,2022-07-13 14:05:41,1540.1133
552,2022-07-13 14:05:51,1540.1133
553,2022-07-13 14:06:01,1540.1133
554,2022-07-13 14:06:11,1540.1133
555,2022-07-13 14:06:21,1540.1141
556,2022-07-13 14:06:31,1540.1133
557,2022-07-13 14:06:41,1540.1141
558,2022-07-13 14:06:51,1540.1133
559,2022-07-13 14:07:01,1540.1149
560,2022-07-13 14:07:11,1540.1133
561,2022-07-13 14:07:21,1540.1133
562,2022-07-13 14:07:31,1540.1133
563,2022-07-13 14:07:41,1540.1141
564,2022-07-13 14:07:51,1540.1141
565,2022-07-13 14:08:01,1540.1133
566,2022-07-13 14:08:11,1540.1141
567,2022-07-13 14:08:21,1540.1133
568,2022-07-13 14:08:31,1540.1133
569,2022-07-13 14:08:41,1540.1133
570,2022-07-13 14:08:51,1540.1141
571,2022-07-13 14:09:01,1540.1133
572,2022-07-13 14:09:11,1540.1141
573,2022-07-13 14:09:21,1540.1141
574,2022-07-13 14:09:31,1540.1126
575,2022-07-13 14:09:41,1540.1133
576,2022-07-13 14:09:51,1540.1126
577,2022-07-13 14:10:01,1540.1133
578,2022-07-13 14:10:11,1540.1126
579,2022-07-13 14:10:21,1540.1141
580,2022-07-13 14:10:31,1540.1141
581,2022-07-13 14:10:41,1540.1133
582,2022-07-13 14:10:51,1540.1133
583,2022-07-13 14:11:01,1540.1126
584,2022-07-13 14:11:11,1540.1133
585,2022-07-13 14:11:21,1540.1141
586,2022-07-13 14:11:31,1540.1141
587,2022-07-13 14:11:41,1540.1141
588,2022-07-13 14:11:51,1540.1133
589,2022-07-13 14:12:01,1540.1118
590,2022-07-13 14:12:11,1540.1133
591,2022-07-13 14:12:21,1540.1141
592,2022-07-13 14:12:31,1540.1133
593,2022-07-13 14:12:41,1540.1133
594,2022-07-13 14:12:51,1540.1133
595,2022-07-13 14:13:01,1540.1126
596,2022-07-13 14:13:11,1540.1133
597,2022-07-13 14:13:21,1540.1133
598,2022-07-13 14:13:31,1540.1133
599,2022-07-13 14:13:41,1540.1133
600,2022-07-13 14:13:51,1540.1141
601,2022-07-13 14:14:01,1540.1126
602,2022-07-13 14:14:11,1540.1126
603,2022-07-13 14:14:21,1540.1126
604,2022-07-13 14:14:31,1540.1126
605,2022-07-13 14:14:41,1540.1126
606,2022-07-13 14:14:51,1540.1141
607,2022-07-13 14:15:01,1540.1141
608,2022-07-13 14:15:11,1540.1141
609,2022-07-13 14:15:21,1540.1141
610,2022-07-13 14:15:31,1540.1141
611,2022-07-13 14:15:41,1540.1141
612,2022-07-13 14:15:51,1540.1118
613,2022-07-13 14:16:01,1540.1141
614,2022-07-13 14:16:11,1540.1149
615,2022-07-13 14:16:21,1540.1141
616,2022-07-13 14:16:31,1540.1141
617,2022-07-13 14:16:41,1540.1133
618,2022-07-13 14:16:51,1540.1126
619,2022-07-13 14:17:01,1540.1133
620,2022-07-13 14:17:11,1540.1141
621,2022-07-13 14:17:21,1540.1141
622,2022-07-13 14:17:31,1540.1141
623,2022-07-13 14:17:41,1540.1141
624,2022-07-13 14:17:51,1540.1141
625,2022-07-13 14:18:01,1540.1141
626,2022-07-13 14:18:11,1540.1126
627,2022-07-13 14:18:21,1540.1133
628,2022-07-13 14:18:31,1540.1141
629,2022-07-13 14:18:41,1540.1141
630,2022-07-13 14:18:51,1540.1141
631,2022-07-13 14:19:01,1540.1126
632,2022-07-13 14:19:11,1540.1133
633,2022-07-13 14:19:21,1540.1126
634,2022-07-13 14:19:31,1540.1141
635,2022-07-13 14:19:41,1540.1141
636,2022-07-13 14:19:51,1540.1133
637,2022-07-13 14:20:01,1540.1133
638,2022-07-13 14:20:11,1540.1133
639,2022-07-13 14:20:21,1540.1133
640,2022-07-13 14:20:31,1540.1141
641,2022-07-13 14:20:41,1540.1133
642,2022-07-13 14:20:51,1540.1141
643,2022-07-13 14:21:01,1540.1141
644,2022-07-13 14:21:11,1540.1133
645,2022-07-13 14:21:21,1540.1133
646,2022-07-13 14:21:31,1540.1126
647,2022-07-13 14:21:41,1540.1133
648,2022-07-13 14:21:51,1540.1141
649,2022-07-13 14:22:01,1540.1133
650,2022-07-13 14:22:11,1540.1133
651,2022-07-13 14:22:21,1540.1126
652,2022-07-13 14:22:31,1540.1141
653,2022-07-13 14:22:41,1540.1141
654,2022-07-13 14:22:51,1540.1141
655,2022-07-13 14:23:01,1540.1133
656,2022-07-13 14:23:11,1540.1141
657,2022-07-13 14:23:21,1540.1141
658,2022-07-13 14:23:31,1540.1133
659,2022-07-13 14:23:41,1540.1126
660,2022-07-13 14:23:51,1540.1133
661,2022-07-13 14:24:01,1540.1126
662,2022-07-13 14:24:11,1540.1141
663,2022-07-13 14:24:21,1540.1141
664,2022-07-13 14:24:31,1540.1149
