,time,ctwl/nm,notch/dB,reflection/%,n_ac
317,2022/9/18 16:27:42,1557.3797,0.0896,2.04,1.366691E-7
318,2022/9/18 16:28:12,1557.372,0.0755,1.72,1.366684E-7
319,2022/9/18 16:28:42,1557.367,0.0848,1.93,1.366680E-7
320,2022/9/18 16:29:12,1557.3657,0.0746,1.70,1.366679E-7
321,2022/9/18 16:29:42,1557.362,0.0619,1.42,1.366675E-7
322,2022/9/18 16:30:12,1557.4753,0.0597,1.37,1.366775E-7
323,2022/9/18 16:30:42,1557.488,0.0875,1.99,1.366786E-7
324,2022/9/18 16:31:12,1557.5002,0.0842,1.92,1.366797E-7
325,2022/9/18 16:31:42,1557.5,0.0326,0.75,6.80109E-8
326,2022/9/18 16:32:12,1557.5046,0.1029,2.34,1.366801E-7
327,2022/9/18 16:32:42,1557.5079,0.0800,1.83,1.366803E-7
328,2022/9/18 16:33:12,1557.5186,0.0691,1.58,1.366813E-7
329,2022/9/18 16:33:42,1557.5248,0.0771,1.76,1.366818E-7
330,2022/9/18 16:34:12,1557.51,0.0732,1.67,1.366805E-7
331,2022/9/18 16:34:42,1557.5255,0.0707,1.61,1.366819E-7
332,2022/9/18 16:35:12,1557.5263,0.0669,1.53,1.366820E-7
333,2022/9/18 16:35:42,1557.5336,0.0573,1.31,1.366826E-7
334,2022/9/18 16:36:12,1557.5361,0.0865,1.97,1.366828E-7
335,2022/9/18 16:36:42,1557.2876,0.0453,1.04,1.366610E-7
336,2022/9/18 16:37:12,1557.3574,0.0746,1.70,1.366671E-7
337,2022/9/18 16:37:42,1557.4298,0.0921,2.10,1.366735E-7
338,2022/9/18 16:38:12,1557.4637,0.0734,1.68,1.366765E-7
339,2022/9/18 16:38:42,1557.0617,0.0481,1.10,1.366412E-7
340,2022/9/18 16:39:12,1557.6277,0.0760,1.73,1.366909E-7
341,2022/9/18 16:39:42,1557.6358,0.0712,1.63,1.366916E-7
342,2022/9/18 16:40:12,1557.641,0.0808,1.84,1.366920E-7
343,2022/9/18 16:40:42,1557.6488,0.0633,1.45,1.366927E-7
344,2022/9/18 16:41:12,1557.656,0.0630,1.44,1.366933E-7
345,2022/9/18 16:41:42,1557.6677,0.0575,1.32,1.366944E-7
346,2022/9/18 16:42:12,1557.6874,0.0661,1.51,1.366961E-7
347,2022/9/18 16:42:42,1557.7024,0.0206,0.47,4.33616E-8
348,2022/9/18 16:43:12,1557.7051,0.0676,1.54,1.366976E-7
349,2022/9/18 16:43:42,1557.714,0.0786,1.79,1.366984E-7
350,2022/9/18 16:44:12,1557.7198,0.0870,1.98,1.366989E-7
351,2022/9/18 16:44:42,1557.7069,0.0732,1.67,1.366978E-7
352,2022/9/18 16:45:12,1557.6994,0.0707,1.61,1.366971E-7
353,2022/9/18 16:45:42,1557.6698,0.0177,0.41,3.91856E-8
354,2022/9/18 16:46:12,1561.2002,0.0057,0.13,1.95426E-8
355,2022/9/18 16:46:42,1557.655,0.0483,1.11,1.366933E-7
356,2022/9/18 16:47:12,1557.6173,0.0562,1.29,1.366899E-7
357,2022/9/18 16:47:42,1557.5869,0.0553,1.27,1.366873E-7
358,2022/9/18 16:48:12,1557.5534,0.0605,1.38,1.366843E-7
359,2022/9/18 16:48:42,1557.5569,0.0777,1.77,1.366846E-7
360,2022/9/18 16:49:12,1557.5734,0.0555,1.27,1.366861E-7
361,2022/9/18 16:49:42,1557.605,0.0724,1.65,1.366889E-7
362,2022/9/18 16:50:12,1557.6555,0.0704,1.61,1.366933E-7
363,2022/9/18 16:50:42,1557.7,0.0824,1.88,1.366972E-7
364,2022/9/18 16:51:12,1557.7337,0.0472,1.08,1.367002E-7
