,time,ctwl/nm,notch/dB,reflection/%,n_ac
214,2022/9/5 23:56:51,1549.2495,0.3965,8.73,1.359556E-7
215,2022/9/5 23:57:21,1549.2516,0.3253,7.22,1.359558E-7
216,2022/9/5 23:57:51,1549.248,0.4532,9.91,1.359555E-7
217,2022/9/5 23:58:21,1549.2501,0.3391,7.51,1.359557E-7
218,2022/9/5 23:58:51,1549.2498,0.4792,10.45,1.359556E-7
219,2022/9/5 23:59:21,1549.2493,0.3874,8.53,1.359556E-7
220,2022/9/5 23:59:51,1549.2508,0.3501,7.74,1.359557E-7
221,2022/9/6 0:00:21,1549.2446,0.4772,10.41,1.359552E-7
222,2022/9/6 0:00:51,1549.2509,0.4387,9.61,1.359557E-7
223,2022/9/6 0:01:21,1549.2503,0.4033,8.87,1.359557E-7
224,2022/9/6 0:01:51,1549.2488,0.4701,10.26,1.359556E-7
225,2022/9/6 0:02:21,1549.248,0.4265,9.35,1.359555E-7
226,2022/9/6 0:02:51,1549.2493,0.3061,6.81,1.359556E-7
227,2022/9/6 0:03:21,1549.2495,0.5022,10.92,1.359556E-7
228,2022/9/6 0:03:51,1549.2541,0.4428,9.69,1.359560E-7
229,2022/9/6 0:04:21,1549.2552,0.4318,9.46,1.359561E-7
230,2022/9/6 0:04:51,1549.2533,0.2726,6.08,1.359560E-7
231,2022/9/6 0:05:21,1549.2582,0.3656,8.07,1.359564E-7
232,2022/9/6 0:05:51,1549.2563,0.3344,7.41,1.359562E-7
233,2022/9/6 0:06:21,1549.2561,0.2184,4.90,1.359562E-7
234,2022/9/6 0:06:51,1549.2567,0.4037,8.88,1.359563E-7
235,2022/9/6 0:07:21,1549.2558,0.4488,9.82,1.359562E-7
236,2022/9/6 0:07:51,1549.2552,0.4284,9.39,1.359561E-7
237,2022/9/6 0:08:21,1549.2561,0.4751,10.36,1.359562E-7
238,2022/9/6 0:08:51,1549.2554,0.4657,10.17,1.359561E-7
239,2022/9/6 0:09:21,1549.2554,0.3676,8.12,1.359561E-7
240,2022/9/6 0:09:51,1549.2564,0.4315,9.46,1.359562E-7
241,2022/9/6 0:10:21,1549.2564,0.4271,9.37,1.359562E-7
242,2022/9/6 0:10:51,1549.2559,0.4554,9.95,1.359562E-7
243,2022/9/6 0:11:21,1549.2553,0.4398,9.63,1.359561E-7
244,2022/9/6 0:11:51,1549.2583,0.3817,8.41,1.359564E-7
245,2022/9/6 0:12:21,1549.2595,0.3631,8.02,1.359565E-7
246,2022/9/6 0:12:51,1549.2616,0.3501,7.74,1.359567E-7
247,2022/9/6 0:13:21,1549.2615,0.3768,8.31,1.359567E-7
248,2022/9/6 0:13:51,1549.2606,0.2545,5.69,1.359566E-7
249,2022/9/6 0:14:21,1549.2611,0.3277,7.27,1.359566E-7
250,2022/9/6 0:14:51,1549.2615,0.3235,7.18,1.359567E-7
251,2022/9/6 0:15:21,1549.2665,0.2599,5.81,1.359571E-7
252,2022/9/6 0:15:51,1549.2644,0.3695,8.16,1.359569E-7
253,2022/9/6 0:16:21,1549.263,0.3533,7.81,1.359568E-7
254,2022/9/6 0:16:51,1549.2641,0.3527,7.80,1.359569E-7
255,2022/9/6 0:17:21,1549.2637,0.4324,9.48,1.359569E-7
256,2022/9/6 0:17:51,1549.2614,0.3827,8.43,1.359567E-7
257,2022/9/6 0:18:21,1549.2641,0.4297,9.42,1.359569E-7
258,2022/9/6 0:18:51,1549.2628,0.3262,7.24,1.359568E-7
259,2022/9/6 0:19:21,1549.2636,0.3680,8.12,1.359569E-7
260,2022/9/6 0:19:51,1549.2633,0.2661,5.94,1.359568E-7
261,2022/9/6 0:20:21,1549.262,0.4171,9.16,1.359567E-7
